"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","annual_avg_estabs","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_chg","oty_annual_avg_estabs_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"01000","1","9271","56","0","2017","A","",8,2281,270572638,0,0,2281,118616,"",6.30,9.79,11.41,0.00,0.00,1.16,1.17,"",0,0.0,-11,-0.5,3782734,1.4,0,0.0,0,0.0,43,1.9,2232,1.9
"01000","1","92711","57","0","2017","A","",8,2281,270572638,0,0,2281,118616,"",6.30,9.79,11.41,0.00,0.00,1.16,1.17,"",0,0.0,-11,-0.5,3782734,1.4,0,0.0,0,0.0,43,1.9,2232,1.9
"01000","1","927110","58","0","2017","A","",8,2281,270572638,0,0,2281,118616,"",6.30,9.79,11.41,0.00,0.00,1.16,1.17,"",0,0.0,-11,-0.5,3782734,1.4,0,0.0,0,0.0,43,1.9,2232,1.9
"01000","1","928","55","0","2017","A","",47,20735,1933421183,0,0,1793,93243,"",1.60,2.75,3.59,0.00,0.00,1.31,1.31,"",-1,-2.1,-283,-1.3,38421247,2.0,0,0.0,0,0.0,59,3.4,3084,3.4
"01000","1","9281","56","0","2017","A","",47,20735,1933421183,0,0,1793,93243,"",1.60,2.75,3.59,0.00,0.00,1.31,1.31,"",-1,-2.1,-283,-1.3,38421247,2.0,0,0.0,0,0.0,59,3.4,3084,3.4
"01000","1","92811","57","0","2017","A","",45,20728,1932403177,0,0,1793,93227,"",1.79,2.92,3.86,0.00,0.00,1.32,1.32,"",-1,-2.2,-281,-1.3,38535067,2.0,0,0.0,0,0.0,59,3.4,3083,3.4
"01000","1","928110","58","0","2017","A","",45,20728,1932403177,0,0,1793,93227,"",1.79,2.92,3.86,0.00,0.00,1.32,1.32,"",-1,-2.2,-281,-1.3,38535067,2.0,0,0.0,0,0.0,59,3.4,3083,3.4
"01000","1","92812","57","0","2017","A","",2,7,1018006,0,0,2670,138819,"",0.46,0.02,0.03,0.00,0.00,1.65,1.65,"",0,0.0,-2,-22.2,-113820,-10.1,0,0.0,0,0.0,274,11.4,14214,11.4
"01000","1","928120","58","0","2017","A","",2,7,1018006,0,0,2670,138819,"",0.46,0.02,0.03,0.00,0.00,1.65,1.65,"",0,0.0,-2,-22.2,-113820,-10.1,0,0.0,0,0.0,274,11.4,14214,11.4
"01000","2","10","51","0","2017","A","",1385,95962,5035600541,54705,323,1009,52475,"",1.57,1.54,1.65,0.00,0.00,1.07,1.07,"",20,1.5,1153,1.2,169479110,3.5,-1619,-2.9,-10,-3.0,22,2.2,1150,2.2
"01000","2","102","52","0","2017","A","",1385,95962,5035600541,54705,323,1009,52475,"",1.61,1.56,1.68,0.00,0.00,1.07,1.07,"",20,1.5,1153,1.2,169479110,3.5,-1619,-2.9,-10,-3.0,22,2.2,1150,2.2
"01000","2","1021","53","0","2017","A","",175,1072,44793793,0,0,803,41769,"",14.31,1.34,1.08,0.00,0.00,0.81,0.81,"",0,0.0,-3,-0.3,2187100,5.1,0,0.0,0,0.0,41,5.4,2135,5.4
"01000","2","1022","53","0","2017","A","",9,76,4499660,0,0,1139,59206,"",2.23,0.88,1.34,0.00,0.00,1.51,1.51,"",0,0.0,1,1.3,154310,3.6,0,0.0,0,0.0,30,2.7,1524,2.6
"01000","2","1023","53","0","2017","A","N",2,0,0,0,0,0,0,"N",1.41,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","2","1024","53","0","2017","A","N",1,0,0,0,0,0,0,"N",0.08,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","2","1025","53","0","2017","A","",226,63654,3544582355,0,0,1071,55685,"",1.22,1.79,2.03,0.00,0.00,1.13,1.13,"",-6,-2.6,1006,1.6,154210176,4.5,0,0.0,0,0.0,30,2.9,1567,2.9
"01000","2","1026","53","0","2017","A","",14,242,7910258,0,0,628,32631,"",1.18,0.88,1.04,0.00,0.00,1.18,1.18,"",0,0.0,-28,-10.4,-782740,-9.0,0,0.0,0,0.0,9,1.5,435,1.4
"01000","2","1027","53","0","2017","A","N",4,0,0,0,0,0,0,"N",1.82,0,0,0,0,0,0,"N",1,33.3,0,0,0,0,0,0,0,0,0,0,0,0
"01000","2","1028","53","0","2017","A","",954,30804,1427275579,54705,323,891,46335,"",1.52,1.28,1.22,0.00,0.00,0.95,0.95,"",25,2.7,173,0.6,13580599,1.0,-1619,-2.9,-10,-3.0,3,0.3,183,0.4
"01000","2","44-45","54","0","2017","A","N",173,0,0,0,0,0,0,"N",31.91,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","2","445","55","0","2017","A","N",173,0,0,0,0,0,0,"N",32.52,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","2","4453","56","0","2017","A","N",173,0,0,0,0,0,0,"N",32.52,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","2","44531","57","0","2017","A","N",173,0,0,0,0,0,0,"N",32.52,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","2","445310","58","0","2017","A","N",173,0,0,0,0,0,0,"N",32.52,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","2","48-49","54","0","2017","A","N",2,0,0,0,0,0,0,"N",0.33,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","2","488","55","0","2017","A","N",1,0,0,0,0,0,0,"N",0.21,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","2","4883","56","0","2017","A","N",1,0,0,0,0,0,0,"N",7.88,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","2","48831","57","0","2017","A","N",1,0,0,0,0,0,0,"N",8.75,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","2","488310","58","0","2017","A","N",1,0,0,0,0,0,0,"N",8.75,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","2","493","55","0","2017","A","N",1,0,0,0,0,0,0,"N",11.25,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","2","4931","56","0","2017","A","N",1,0,0,0,0,0,0,"N",11.25,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","2","49319","57","0","2017","A","N",1,0,0,0,0,0,0,"N",78.76,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","2","493190","58","0","2017","A","N",1,0,0,0,0,0,0,"N",78.76,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","2","51","54","0","2017","A","",9,76,4499660,0,0,1139,59206,"",2.23,0.88,1.34,0.00,0.00,1.51,1.51,"",0,0.0,1,1.3,154310,3.6,0,0.0,0,0.0,30,2.7,1524,2.6
"01000","2","515","55","0","2017","A","",7,33,1966560,0,0,1161,60355,"N",8.35,0,0,0,0,0,0,"",0,0.0,0,0.0,96079,5.1,0,0.0,0,0.0,71,6.5,3674,6.5
"01000","2","5151","56","0","2017","A","",7,33,1966560,0,0,1161,60355,"N",8.35,0,0,0,0,0,0,"",0,0.0,0,0.0,96079,5.1,0,0.0,0,0.0,71,6.5,3674,6.5
"01000","2","51512","57","0","2017","A","",7,33,1966560,0,0,1161,60355,"N",8.35,0,0,0,0,0,0,"",0,0.0,0,0.0,96079,5.1,0,0.0,0,0.0,71,6.5,3674,6.5
"01000","2","515120","58","0","2017","A","",7,33,1966560,0,0,1161,60355,"N",8.35,0,0,0,0,0,0,"",0,0.0,0,0.0,96079,5.1,0,0.0,0,0.0,71,6.5,3674,6.5
"01000","2","518","55","0","2017","A","N",1,0,0,0,0,0,0,"N",3.94,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","2","5182","56","0","2017","A","N",1,0,0,0,0,0,0,"N",3.94,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","2","51821","57","0","2017","A","N",1,0,0,0,0,0,0,"N",3.94,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","2","518210","58","0","2017","A","N",1,0,0,0,0,0,0,"N",3.94,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","2","519","55","0","2017","A","N",1,0,0,0,0,0,0,"N",0.36,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","2","5191","56","0","2017","A","N",1,0,0,0,0,0,0,"N",0.36,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","2","51912","57","0","2017","A","N",1,0,0,0,0,0,0,"N",0.36,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","2","519120","58","0","2017","A","N",1,0,0,0,0,0,0,"N",0.36,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","2","52","54","0","2017","A","N",2,0,0,0,0,0,0,"N",1.83,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","2","524","55","0","2017","A","N",2,0,0,0,0,0,0,"N",3.42,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","2","5241","56","0","2017","A","N",2,0,0,0,0,0,0,"N",5.08,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","2","52411","57","0","2017","A","N",2,0,0,0,0,0,0,"N",26.25,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","2","524114","58","0","2017","A","N",2,0,0,0,0,0,0,"N",26.25,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","2","54","54","0","2017","A","N",1,0,0,0,0,0,0,"N",0.17,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","2","541","55","0","2017","A","N",1,0,0,0,0,0,0,"N",0.17,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","2","5416","56","0","2017","A","N",1,0,0,0,0,0,0,"N",9.84,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","2","54169","57","0","2017","A","N",1,0,0,0,0,0,0,"N",78.76,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","2","541690","58","0","2017","A","N",1,0,0,0,0,0,0,"N",78.76,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","2","61","54","0","2017","A","",161,45755,2607268496,0,0,1096,56984,"",1.62,1.71,1.96,0.00,0.00,1.14,1.15,"",-1,-0.6,356,0.8,97242087,3.9,0,0.0,0,0.0,33,3.1,1696,3.1
"01000","2","611","55","0","2017","A","",161,45755,2607268496,0,0,1096,56984,"",1.62,1.71,1.96,0.00,0.00,1.14,1.15,"",-1,-0.6,356,0.8,97242087,3.9,0,0.0,0,0.0,33,3.1,1696,3.1
"01000","2","6111","56","0","2017","A","N",4,0,0,0,0,0,0,"N",0.37,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","2","61111","57","0","2017","A","N",4,0,0,0,0,0,0,"N",0.37,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","2","611110","58","0","2017","A","N",4,0,0,0,0,0,0,"N",0.37,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","2","6112","56","0","2017","A","",55,8394,321651680,0,0,737,38318,"",5.50,2.68,3.35,0.00,0.00,1.25,1.25,"",1,1.9,45,0.5,10329221,3.3,0,0.0,0,0.0,20,2.8,1029,2.8
"01000","2","61121","57","0","2017","A","",55,8394,321651680,0,0,737,38318,"",5.50,2.68,3.35,0.00,0.00,1.25,1.25,"",1,1.9,45,0.5,10329221,3.3,0,0.0,0,0.0,20,2.8,1029,2.8
"01000","2","611210","58","0","2017","A","",55,8394,321651680,0,0,737,38318,"",5.50,2.68,3.35,0.00,0.00,1.25,1.25,"",1,1.9,45,0.5,10329221,3.3,0,0.0,0,0.0,20,2.8,1029,2.8
"01000","2","6113","56","0","2017","A","",95,35497,2213525093,0,0,1199,62358,"",1.29,1.57,1.85,0.00,0.00,1.18,1.18,"",-1,-1.0,322,0.9,84278157,4.0,0,0.0,0,0.0,35,3.0,1826,3.0
"01000","2","61131","57","0","2017","A","",95,35497,2213525093,0,0,1199,62358,"",1.29,1.57,1.85,0.00,0.00,1.18,1.18,"",-1,-1.0,322,0.9,84278157,4.0,0,0.0,0,0.0,35,3.0,1826,3.0
"01000","2","611310","58","0","2017","A","",95,35497,2213525093,0,0,1199,62358,"",1.29,1.57,1.85,0.00,0.00,1.18,1.18,"",-1,-1.0,322,0.9,84278157,4.0,0,0.0,0,0.0,35,3.0,1826,3.0
"01000","2","6114","56","0","2017","A","N",1,0,0,0,0,0,0,"N",5.25,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","2","61143","57","0","2017","A","N",1,0,0,0,0,0,0,"N",5.25,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","2","611430","58","0","2017","A","N",1,0,0,0,0,0,0,"N",5.25,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","2","6115","56","0","2017","A","",6,308,14177608,0,0,887,46106,"",1.61,1.97,3.04,0.00,0.00,1.54,1.55,"",0,0.0,3,1.0,274815,2.0,0,0.0,0,0.0,11,1.3,560,1.2
"01000","2","61151","57","0","2017","A","",6,308,14177608,0,0,887,46106,"",1.61,1.97,3.04,0.00,0.00,1.54,1.55,"",0,0.0,3,1.0,274815,2.0,0,0.0,0,0.0,11,1.3,560,1.2
"01000","2","611512","58","0","2017","A","N",3,0,0,0,0,0,0,"N",78.76,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","2","611519","58","0","2017","A","N",3,0,0,0,0,0,0,"N",0.82,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","2","6116","56","0","2017","A","N",1,0,0,0,0,0,0,"N",2.54,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","2","61169","57","0","2017","A","N",1,0,0,0,0,0,0,"N",3.03,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","2","611699","58","0","2017","A","N",1,0,0,0,0,0,0,"N",4.15,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","2","62","54","0","2017","A","",65,17900,937313859,0,0,1007,52365,"",0.75,2.04,2.27,0.00,0.00,1.11,1.11,"",-5,-7.1,651,3.8,56968089,6.5,0,0.0,0,0.0,25,2.5,1326,2.6
"01000","2","621","55","0","2017","A","",8,959,69804226,0,0,1400,72814,"",0.59,2.09,2.99,0.00,0.00,1.43,1.43,"",0,0.0,32,3.5,8270462,13.4,0,0.0,0,0.0,123,9.6,6405,9.6
"01000","2","6211","56","0","2017","A","",5,859,63839474,0,0,1429,74333,"",2.11,5.69,5.57,0.00,0.00,0.98,0.98,"",0,0.0,33,4.0,8247463,14.8,0,0.0,0,0.0,134,10.3,6990,10.4
"01000","2","62111","57","0","2017","A","",5,859,63839474,0,0,1429,74333,"",2.11,5.69,5.57,0.00,0.00,0.98,0.98,"",0,0.0,33,4.0,8247463,14.8,0,0.0,0,0.0,134,10.3,6990,10.4
"01000","2","621111","58","0","2017","A","",5,859,63839474,0,0,1429,74333,"",2.16,5.76,5.61,0.00,0.00,0.97,0.97,"",0,0.0,33,4.0,8247463,14.8,0,0.0,0,0.0,134,10.3,6990,10.4
"01000","2","6214","56","0","2017","A","N",2,0,0,0,0,0,0,"N",0.19,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","2","62142","57","0","2017","A","N",2,0,0,0,0,0,0,"N",0.36,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","2","621420","58","0","2017","A","N",2,0,0,0,0,0,0,"N",0.36,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","2","6215","56","0","2017","A","N",1,0,0,0,0,0,0,"N",4.92,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","2","62151","57","0","2017","A","N",1,0,0,0,0,0,0,"N",4.92,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","2","621512","58","0","2017","A","N",1,0,0,0,0,0,0,"N",39.38,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","2","622","55","0","2017","A","",13,16091,826239227,0,0,987,51347,"",0.74,3.22,3.10,0.00,0.00,0.96,0.96,"",-1,-7.1,607,3.9,47606886,6.1,0,0.0,0,0.0,20,2.1,1060,2.1
"01000","2","6221","56","0","2017","A","",9,14745,767586658,0,0,1001,52057,"",6.62,4.98,4.71,0.00,0.00,0.95,0.95,"",0,0.0,557,3.9,44900275,6.2,0,0.0,0,0.0,21,2.1,1120,2.2
"01000","2","62211","57","0","2017","A","",9,14745,767586658,0,0,1001,52057,"",6.62,4.98,4.71,0.00,0.00,0.95,0.95,"",0,0.0,557,3.9,44900275,6.2,0,0.0,0,0.0,21,2.1,1120,2.2
"01000","2","622110","58","0","2017","A","",9,14745,767586658,0,0,1001,52057,"",6.62,4.98,4.71,0.00,0.00,0.95,0.95,"",0,0.0,557,3.9,44900275,6.2,0,0.0,0,0.0,21,2.1,1120,2.2
"01000","2","6222","56","0","2017","A","N",3,0,0,0,0,0,0,"N",0.20,0,0,0,0,0,0,"N",-1,-25.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","2","62221","57","0","2017","A","N",3,0,0,0,0,0,0,"N",0.20,0,0,0,0,0,0,"N",-1,-25.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","2","622210","58","0","2017","A","N",3,0,0,0,0,0,0,"N",0.20,0,0,0,0,0,0,"N",-1,-25.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","2","6223","56","0","2017","A","N",1,0,0,0,0,0,0,"N",0.65,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","2","62231","57","0","2017","A","N",1,0,0,0,0,0,0,"N",0.65,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","2","622310","58","0","2017","A","N",1,0,0,0,0,0,0,"N",0.65,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","2","623","55","0","2017","A","N",1,0,0,0,0,0,0,"N",0.05,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","2","6232","56","0","2017","A","N",1,0,0,0,0,0,0,"N",0.08,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","2","62321","57","0","2017","A","N",1,0,0,0,0,0,0,"N",0.09,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","2","623210","58","0","2017","A","N",1,0,0,0,0,0,0,"N",0.09,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","2","624","55","0","2017","A","N",43,0,0,0,0,0,0,"N",1.29,0,0,0,0,0,0,"N",-5,-10.4,0,0,0,0,0,0,0,0,0,0,0,0
"01000","2","6241","56","0","2017","A","N",21,0,0,0,0,0,0,"N",0.86,0,0,0,0,0,0,"N",-1,-4.5,0,0,0,0,0,0,0,0,0,0,0,0
"01000","2","62411","57","0","2017","A","N",10,0,0,0,0,0,0,"N",1.10,0,0,0,0,0,0,"N",-1,-9.1,0,0,0,0,0,0,0,0,0,0,0,0
"01000","2","624110","58","0","2017","A","N",10,0,0,0,0,0,0,"N",1.10,0,0,0,0,0,0,"N",-1,-9.1,0,0,0,0,0,0,0,0,0,0,0,0
"01000","2","62412","57","0","2017","A","",11,142,6888424,0,0,935,48624,"",4.42,0.51,1.27,0.00,0.00,2.49,2.50,"",0,0.0,4,2.9,283854,4.3,0,0.0,0,0.0,15,1.6,765,1.6
"01000","2","624120","58","0","2017","A","",11,142,6888424,0,0,935,48624,"",4.42,0.51,1.27,0.00,0.00,2.49,2.50,"",0,0.0,4,2.9,283854,4.3,0,0.0,0,0.0,15,1.6,765,1.6
"01000","2","6243","56","0","2017","A","",22,658,32000156,0,0,935,48614,"",2.53,3.50,4.24,0.00,0.00,1.21,1.21,"",-4,-15.4,8,1.2,711064,2.3,0,0.0,0,0.0,9,1.0,471,1.0
"01000","2","62431","57","0","2017","A","",22,658,32000156,0,0,935,48614,"",2.53,3.50,4.24,0.00,0.00,1.21,1.21,"",-4,-15.4,8,1.2,711064,2.3,0,0.0,0,0.0,9,1.0,471,1.0
"01000","2","624310","58","0","2017","A","",22,658,32000156,0,0,935,48614,"",2.53,3.50,4.24,0.00,0.00,1.21,1.21,"",-4,-15.4,8,1.2,711064,2.3,0,0.0,0,0.0,9,1.0,471,1.0
"01000","2","71","54","0","2017","A","N",13,0,0,0,0,0,0,"N",1.12,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","2","712","55","0","2017","A","N",13,0,0,0,0,0,0,"N",1.22,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","2","7121","56","0","2017","A","N",13,0,0,0,0,0,0,"N",1.22,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","2","71211","57","0","2017","A","N",6,0,0,0,0,0,0,"N",3.28,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","2","712110","58","0","2017","A","N",6,0,0,0,0,0,0,"N",3.28,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","2","71212","57","0","2017","A","",7,130,4168661,0,0,619,32190,"N",8.75,0,0,0,0,0,0,"",0,0.0,-8,-5.8,-222659,-5.1,0,0.0,0,0.0,6,1.0,330,1.0
"01000","2","712120","58","0","2017","A","",7,130,4168661,0,0,619,32190,"N",8.75,0,0,0,0,0,0,"",0,0.0,-8,-5.8,-222659,-5.1,0,0.0,0,0.0,6,1.0,330,1.0
"01000","2","72","54","0","2017","A","N",1,0,0,0,0,0,0,"N",4.63,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","2","721","55","0","2017","A","N",1,0,0,0,0,0,0,"N",6.06,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","2","7211","56","0","2017","A","N",1,0,0,0,0,0,0,"N",7.88,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","2","72111","57","0","2017","A","N",1,0,0,0,0,0,0,"N",8.75,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","2","721110","58","0","2017","A","N",1,0,0,0,0,0,0,"N",8.75,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","2","81","54","0","2017","A","N",4,0,0,0,0,0,0,"N",1.82,0,0,0,0,0,0,"N",1,33.3,0,0,0,0,0,0,0,0,0,0,0,0
"01000","2","813","55","0","2017","A","N",4,0,0,0,0,0,0,"N",2.30,0,0,0,0,0,0,"N",1,33.3,0,0,0,0,0,0,0,0,0,0,0,0
"01000","2","8133","56","0","2017","A","N",3,0,0,0,0,0,0,"N",2.46,0,0,0,0,0,0,"N",1,50.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","2","81331","57","0","2017","A","N",3,0,0,0,0,0,0,"N",2.46,0,0,0,0,0,0,"N",1,50.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","2","813311","58","0","2017","A","N",1,0,0,0,0,0,0,"N",39.38,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","2","813312","58","0","2017","A","N",1,0,0,0,0,0,0,"N",19.69,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","2","813319","58","0","2017","A","N",1,0,0,0,0,0,0,"N",0.88,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","2","8139","56","0","2017","A","N",1,0,0,0,0,0,0,"N",3.42,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","2","81392","57","0","2017","A","N",1,0,0,0,0,0,0,"N",11.25,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","2","813920","58","0","2017","A","N",1,0,0,0,0,0,0,"N",11.25,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","2","92","54","0","2017","A","",954,30804,1427275579,54705,323,891,46335,"",1.52,1.28,1.22,0.00,0.00,0.95,0.95,"",25,2.7,173,0.6,13580599,1.0,-1619,-2.9,-10,-3.0,3,0.3,183,0.4
"01000","2","921","55","0","2017","A","",31,2645,152758643,54705,323,1111,57757,"",0.42,0.90,0.97,0.01,0.04,1.08,1.08,"",0,0.0,-20,-0.8,814797,0.5,-1619,-2.9,-10,-3.0,15,1.4,748,1.3
"01000","2","9211","56","0","2017","A","",31,2645,152758643,54705,323,1111,57757,"",0.42,0.90,0.97,0.01,0.04,1.08,1.08,"",0,0.0,-20,-0.8,814797,0.5,-1619,-2.9,-10,-3.0,15,1.4,748,1.3
"01000","2","92111","57","0","2017","A","N",5,0,0,0,0,0,0,"N",0.88,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","2","921110","58","0","2017","A","N",5,0,0,0,0,0,0,"N",0.88,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","2","92112","57","0","2017","A","",8,228,13146800,54705,323,1108,57598,"",1.30,0.62,0.79,0.11,0.33,1.29,1.29,"",0,0.0,6,2.7,142482,1.1,-1619,-2.9,-10,-3.0,-18,-1.6,-958,-1.6
"01000","2","921120","58","0","2017","A","",8,228,13146800,54705,323,1108,57598,"",1.30,0.62,0.79,0.11,0.33,1.29,1.29,"",0,0.0,6,2.7,142482,1.1,-1619,-2.9,-10,-3.0,-18,-1.6,-958,-1.6
